Product Group,Product Group Detail,Aggregation Level,Cleaning Basis,Original Product Group,Source File,Source Sheet,Country,Market,Retail Channel,Product Category,Product Segment,Product Subsegment,Product Type,Product Base / Ingredient,Private Label,Storage State,Year,MAT Period,Value EUR,Value Local Currency,Local Currency,Volume kg/l,Selling Units,Dimension 1 Header,Dimension 1 Value,Dimension 2 Header,Dimension 2 Value,Dimension 3 Header,Dimension 3 Value,Dimension 4 Header,Dimension 4 Value,Dimension 5 Header,Dimension 5 Value,Dimension 6 Header,Dimension 6 Value,Dimension 7 Header,Dimension 7 Value,Dimension 8 Header,Dimension 8 Value
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Chia & Oats,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Chia & Oats,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,4121413.2067671497,18871803.69,PLN,,3638089.716000001,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,5110999.625265339,23403084.51,PLN,,3865605.144,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,7507232.661821931,34375349.89,PLN,,5372603.8950000005,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & OATS,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & OATS,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & OATS,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & SESAME,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & SESAME,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT & SESAME,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,2154603.6884284304,9865853.237000002,PLN,,1114114.281,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT&RICE,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,1845073.32342835,8448524.765,PLN,,951975.14,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT&RICE,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,1437584.17612348,6582646.532000001,PLN,,769489.3550000001,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,CoconutNUT&RICE,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Grain,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Grain,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Grain,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Halzenut & Spelt,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Halzenut & Spelt,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Halzenut & Spelt,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,14999.07849,68680.244,PLN,,9825.5,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,22255.39089,101906.639,PLN,,15890.284999999998,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hazelnut & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hemp,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hemp,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Hemp,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Millet,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Millet,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Millet,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Nut & Oat,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Nut & Oat,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,9430.13305,43180.242,PLN,,5404.286,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Nut & Oat,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Oat & Quinoa & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2019,MAT Sep 2019,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Oat & Quinoa & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2020,MAT Sep 2020,0,0,PLN,,0,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Oat & Quinoa & Rice,,,,,,,,
Plant-based milk & drinks,Plant-based milk / beverages,Specific product/category row,Identified from milk / drink / beverage wording,Plant-based drinks / milk alternatives,Poland CW39.xlsx,Poland Milk,Poland,Total Discounters,Discount,Non Animal Milk - Natural,Non Animal Milk - Natural,,,,,,2018,MAT Sep 2018,770022.15665202,3525903.918,PLN,,403617.755,Dimension 1,,Short Description,Total Discounters,Segment,Non Animal Milk - Natural,Flavour,Oats,,,,,,,,
